ID,Vacancy_name,Salary,Experience,Company_name,Location
217,Юрист по недвижимости,,Опыт 1-3 года,ИП Avenue (ТАНАТАРОВ А.М),Алматы
218,Юрист,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО «KAZ CERAMICS»,Усть-Каменогорск
219,Юрист,,Опыт более 6 лет,ТОО Ellington Hills,Астана
220,Помощник юриста,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО КаспиМунайКапитал,Мангистау
221,Юрист,,Опыт 1-3 года,ТОО Engineering Services,Астана
222,Юрист,,Опыт 1-3 года,ТОО Richfit International,Алматы
223,Юрист,,Опыт 3-6 лет,"ТОО Small, ТМ (Скиф Трейд, ТОО)",Астана
224,Юрист,,Опыт более 6 лет,ТОО AVC Group,Алматы
225,Юрист,,Опыт 1-3 года,ТОО KazBuildExpert,Алматы
226,Юрист,,Опыт 3-6 лет,ТОО RG Brands Kazakhstan,Алматы
227,Юрист,350 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО ШАТЕ-М ПЛЮС,Астана
228,Юрист,до 400 000 ₸ на руки,Опыт 3-6 лет,JAS,Алматы
229,Ведущий юрисконсульт,до 80 000 ₽ на руки,Опыт более 6 лет,"Эксмо, издательство",Алматы
230,Юрист-логист,до 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Урал-Кров-Авто Плюс,Уральск
231,Юрист,150 000 – 180 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Бикада,Актау
232,Юрист,300 000 – 400 000 ₸ на руки,Опыт более 6 лет,ТОО Гулдала Универмаг,Алматы
233,Младший юрист,,Опыт 1-3 года,ТОО ПЕРВЫЙ ПИВЗАВОД,Алматы
234,Юрист по аренде,,Без опыта,"ТОО Astana Mall Trading,ТОО",Астана
235,Юрист в строительную компанию,до 430 000 ₸ на руки,Опыт более 6 лет,ТОО BAZIS CONSTRUCTION,Алматы
236,Юрист,от 400 000 ₸ на руки,Опыт 3-6 лет,АО ForteLeasing (ФортеЛизинг),Алматы
237,Юрист,,Без опыта,АО Микрофинансовая организация KMF(КМФ),Павлодар
238,Юрист,350 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО QSM Engineering,Астана
239,Юрисконсульт,,Опыт 1-3 года,"Трест Средазэнергомонтаж, АО",Павлодар
240,Юрист криптобиржи,800 000 – 1 000 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО PayGate (ПэйГейт),Алматы
241,Юрист,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО AISAP (АЙСАП),Алматы
242,Младший корпоративный юрист,,Без опыта,ТОО Ракетная фирма,Алматы
243,Юрист,290 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Олжа Агро,Костанай
244,Юрист,,Опыт 3-6 лет,"Mary Kay ,Kazakhstan",Алматы
245,Ведущий юрист,300 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Водные ресурсы - Маркетинг,Шымкент
246,Юрист-кадровик,350 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ИП Жаркналов М.К.,Алматы
247,Юрист,,Опыт 3-6 лет,ТОО Gold Aluminum (Голд Алюминум),Шымкент
248,Юрист BI Service,,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
249,Юрист,,Опыт 1-3 года,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Алматы
250,Юрист,от 260 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО KorkemAlem,Жанаозен
251,Старший юрист,,Опыт 3-6 лет,Teez,Астана
252,Юрист,,Опыт более 6 лет,ТОО IL-TOV (ИЛ-ТОВ),Косшы
253,Юрист,,Опыт 3-6 лет,"Danone, ТМ",Алматы
254,Юрист,300 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО BERTYS CONSTRUCTION,Астана
255,Юрист,до 400 000 ₸ на руки,Опыт 3-6 лет,Казахстанский центр бухгалтерских услуг,Алматы
256,Юрист,,Опыт 3-6 лет,Alphior Business Partners,Алматы
257,Юрист,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Казахстанская Энерго-Строительная Корпорация,Алматы
258,Ведущий юрист,,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
259,Юрист,150 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Prof Service,Актобе
260,Юрист,,Опыт 3-6 лет,ТОО ТАН-НҰР,Шымкент
261,Юрист,,Опыт 1-3 года,ТОО RG Gold,Астана
262,Юрист,,Опыт более 6 лет,ТОО IL-TOV (ИЛ-ТОВ),Астана
263,Юрист,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО АктобеСтройЭксперт,Актобе
264,Начинающий юрист по продажам,,Без опыта,"ТОО Astana Mall Trading,ТОО",Астана
265,Юрист,,Опыт более 6 лет,ТОО BAZIS CONSTRUCTION,Шымкент
266,Юрисконсульт,260 000 – 260 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО «Управляющая компания «Қазмедиа орталығы»,Астана
267,Юрист в город Алматы,300 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Казахстанская Энерго-Строительная Корпорация,Алматы
268,Специалист по контрактам / помощник юриста,250 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Innovative Well Solutions,Астана
269,Юрист,до 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Империя Талдыкорган,Талдыкорган
270,Юрист по договорной работе,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Компания САЛАМАТ,Костанай
271,Юрист,,Опыт более 6 лет,ТОО UNISERV,Уральск
272,Юрист (логистика),,Опыт 3-6 лет,ТОО Atasu Logistics,Алматы
273,Юрист,,Опыт 1-3 года,ТОО Carlsberg Kazakhstan,Алматы
274,Младший юрисконсульт,,Опыт 1-3 года,ТОО Freedom Technologies,Алматы
275,Юрист,до 300 000 ₸ на руки,Опыт более 6 лет,ТОО QazaqOil (PetroRetail),Алматы
276,Юрист,200 000 – 200 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Атырау
277,Юрисконсульт,,Опыт 3-6 лет,WINLINE. Бизнес,Алматы
278,Юрист,до 180 000 ₸ на руки,Опыт 1-3 года,ТОО УНАГРО,Костанай
279,Юрист по закупкам,,Опыт 1-3 года,"ТОО Astana Mall Trading,ТОО",Астана
280,Юрист в сфере госзакупок,до 700 000 ₸ до вычета налогов,Опыт более 6 лет,ИП Alaya,Астана
281,Помощник юриста,200 000 – 300 000 ₸ на руки,Без опыта,ИП Бексулатнова С.,Алматы
282,Юрисконсульт,300 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО IPLC,Алматы
283,Помощник юриста,от 300 000 ₸ на руки,Опыт 1-3 года,ПУБЛИЧНАЯ КОМПАНИЯ GLK PLC,Алматы
284,Юрист,300 000 – 400 000 ₸ на руки,Опыт 3-6 лет,АО Электромонтаж,Петропавловск
285,Помощник юриста,250 000 – 400 000 ₸ на руки,Без опыта,ТОО Z24,Алматы
286,Юрист,349 000 – 350 000 ₸ на руки,Опыт более 6 лет,ТОО Мунай инвестмент групп,Шымкент
287,Юрист,200 000 – 250 000 ₸ до вычета налогов,Без опыта,ТОО KazExpert Group,Астана
288,Юрист по регистрации и ликвидации организаций,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО АПК Солюшн,Астана
289,Юрист,220 000 – 220 000 ₸ до вычета налогов,Опыт 1-3 года,"ТОО Геофизическая Компания Каспий, ТОО",Актау
290,Юрист группы компаний,300 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО Ломбард Golden Capital-2007,Караганда
291,Юрист,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО Жеті Аспан,Астана
292,Юрист,150 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО Super-Pharm,Тараз
293,Требуется помощник адвоката/юрист,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО JUSTICE CONSENSUS,Алматы
294,"Юрист в компанию ""Астана-Авто-Строй""",от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Астана-Авто-Строй,Алматы
295,Юрист,335 000 – 335 000 ₸ на руки,Опыт 1-3 года,ТОО DVERI CITY,Алматы
296,Юрист,,Опыт 3-6 лет,ТОО МинТакс Аудит,Алматы
297,Юрист (судебный юрист),от 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО LEX LIBERTY CORPORATION,Астана
298,Юрист,200 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО JMB INVEST GROUP,Костанай
299,Юрист-стажер,100 000 – 300 000 ₸ на руки,Без опыта,ИП BATTALOV&PARTNERS,Астана
300,Помощник юриста,200 000 – 300 000 ₸ на руки,Без опыта,нотариус Жамалбекова А.,Алматы
301,Юрист/Юрисконсульт,350 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО MAXWELL DISTRIBUTION,Алматы
302,Юрисконсульт,300 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Иволга-Алтын,Костанай
303,Юрист,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Научно-производственное объединение Прикладная химия-Казахстан,Алматы
304,Помощник юриста,150 000 – 150 000 ₸ на руки,Без опыта,ТОО Esto Credo,Алматы
305,Помощник юриста,100 000 – 100 000 ₸ на руки,Опыт 1-3 года,ИП ӘДІЛДІК,Атырау
306,Юрисконсульт,,Опыт более 6 лет,АО ZKMK (Западно-Казахстанская машиностроительная компания),Уральск
307,Юрист,,Опыт 1-3 года,ИП UP LAWYERS,Астана
308,Помощник юриста,100 000 – 100 000 ₸ на руки,Без опыта,ИП Юридический центр Территория права,Кокшетау
309,Юрист,400 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО TOLAGAI-2050,Алматы
310,Юрист,от 500 000 ₸ на руки,Опыт 1-3 года,ИП Spankulov,Алматы
311,Юрист,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Setanta Qazaqstan,Алматы
312,Юрист,150 000 – 200 000 ₸ на руки,Опыт 3-6 лет,ТОО TransGasMetan,Костанай
313,Юрист,до 350 000 ₸ на руки,Опыт 3-6 лет,ТОО ПрофЭкип,Алматы
314,Юрист,,Опыт 3-6 лет,ТОО Көлсай Строй,Алматы
315,Юрист,до 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Центр доктора Лабунца,Астана
316,Юрист,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО ЮрСервис-KZ,Астана
317,Юрист,300 000 – 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Jango,Астана
318,Юрист,300 000 – 450 000 ₸ на руки,Опыт 3-6 лет,Частный нотариус Биктимирова-Кузнецова Люция,Астана
319,Юрист,100 000 – 400 000 ₸ на руки,Без опыта,ЧСИ КАЛИЕВ А М,Семей
320,Юрист,150 000 – 250 000 ₸ на руки,Опыт 3-6 лет,Республиканское государственное казенное предприятие Қазақстан су жолдары Комитета железнодорожного и водного транспорта Министерства транспорта РК,Усть-Каменогорск
321,Юрист,450 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО OIL RELOADING CORP,Алматы
322,Юрист,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО WestEcoPlast,Актау
323,Ведущий юрист,от 150 000 ₸ на руки,Опыт 1-3 года,ГУ Департамент юстиции Костанайской области Министерства юстиции Республики Казахстан,Костанай
324,Ведущий юрист,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО PravDok,Кокшетау
325,Юрист,,Опыт более 6 лет,ТОО AKZHOL-STROY INDUSTRY,Актау
326,Юрист,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО IT Avenues,Астана
327,Юрист,,Опыт 3-6 лет,АО СПК Ертис,Усть-Каменогорск
328,"Юрист, юрисконсульт",250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО «Mangystau Oil Refining»,Актау
329,Юрист,до 350 000 ₸ на руки,Опыт 3-6 лет,ИП АктивПро,Алматы
330,Юрист,от 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Interteach,Атырау
331,Юрист,от 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Управляющая компания Capital Service,Шымкент
332,Юрист,280 000 – 280 000 ₸ на руки,Опыт 3-6 лет,ТОО Кост-ДЭН,Костанай
333,Юрист,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Довеку,Астана
334,Юрист,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Специальная финансовая компания Zanger Finance,Алматы
335,Юрист,,Опыт 1-3 года,ТОО АҚСҮТ LLC,Алматы
336,Юрист,350 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО МИКРОФИНАНСОВАЯ ОРГАНИЗАЦИЯ АТАМЕКЕН-ТУРКЕСТАН,Туркестан
337,Юрист,от 350 000 ₸ на руки,Опыт 3-6 лет,Общественный фонд Жаңа мүмкіндік,Астана
338,Помощник юриста,до 150 000 ₸ до вычета налогов,Без опыта,ТОО МангистауПромСервис,Актау
339,Юрист,200 000 – 230 000 ₸ до вычета налогов,Опыт 1-3 года,Филиал РГП на ПХВ Казгидромет Министерства экологии и природных ресурсов Республики Казахстан по городу Алматы и Алматинской области,Алматы
340,Юрист на производственные объекты,400 000 – 450 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Первомайский Щебзавод,Костанай
341,Юрист / помощник юриста,100 000 – 200 000 ₸ на руки,Без опыта,ТОО Юридическая Компания Бюрократ,Алматы
342,Главный специалист - юрист,180 000 – 220 000 ₸ на руки,Без опыта,"КГУ «Отдел строительства, архитектуры и градостроительства акимата города Петропавловска",Петропавловск
343,Юрист,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО Клиринговый Центр Астана,Астана
344,Юрист,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО «Микрофинансовая организация «Капиталинвест»»,Алматы
345,Юрист,до 180 000 ₸ на руки,Опыт 3-6 лет,ТОО Юридическая технология,Костанай
346,Юрист,250 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО QCG (КьюСиДжи),Алматы
347,Юрисконсульт,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Коллекторское агентство Департамент взыскания долгов,Семей
348,Старший юрист,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ЮРИДИЧЕСКАЯ КОМПАНИЯ ZANGAR,Астана
349,Юрист,,Опыт 3-6 лет,ТОО УНИВЕРСИТЕТ ИМЕНИ ЖУМАБЕКА АХМЕТУЛЫ ТАШЕНЕВА,Шымкент
350,Юрист,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Коллекторское агентство Everest,Алматы
351,Юрист,от 200 000 ₸ на руки,Опыт 3-6 лет,ТОО KARAGANDA CONSULTING GROUP,Караганда
352,Юрист,,Опыт 3-6 лет,PKF Kazakhstan,Алматы
353,Помощник юриста (стажер),150 000 – 200 000 ₸ на руки,Без опыта,ТОО Perfect Logistic,Алматы
354,Менеджер по продажам услуг,390 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО EMPATIA (ЭМПАТИЯ),Алматы
355,Кассир-консультант,217 000 – 261 000 ₸ на руки,Опыт 1-3 года,ТОО Ле Монлид Казахстан,Алматы
356,Главный юрист Департамента правового обеспечения,,Опыт 3-6 лет,АО Банк Развития Казахстана,Астана
357,Юрист первичного приема,от 360 000 ₸ на руки,Без опыта,ИП Легал Партнер,Алматы
358,Главный юрисконсульт в юридический отдел,от 700 000 ₸ на руки,Опыт 3-6 лет,ТОО LITRO,Алматы
359,Ведущий юрисконсульт,до 650 000 ₸ на руки,Опыт 3-6 лет,Sulpak,Алматы
360,Руководитель юридического отдела,800 000 – 1 000 000 ₸ на руки,Опыт более 6 лет,ТОО JOBAM,Алматы
361,Юрист,600 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО Chaikhana NAVAT ( Чайхана НАВАТ),Алматы
362,Юрисконсульт,от 470 000 ₸ на руки,Опыт 1-3 года,ТОО Астрона,Астана
363,Юрист,400 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО СвязьСтройСнабСервис-2008,Астана
364,Младший юрист,200 000 – 250 000 ₸ на руки,Без опыта,ТОО СвязьСтройСнабСервис-2008,Астана
365,Ведущий юрист (Претензионно-исковая работа),до 600 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
366,Юрист судебно-претензионной работы,от 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Skill Hub,Алматы
367,Юрист,,Опыт 3-6 лет,ТОО PTC Holding,Астана
368,Юрисконсульт,,Опыт 3-6 лет,Яндекс,Алматы
369,Юрист по эксплуатации и строительству,,Без опыта,"ТОО Astana Mall Trading,ТОО",Астана
370,Юрист по закупкам (без опыта),до 500 000 ₸ на руки,Без опыта,"ТОО Astana Mall Trading,ТОО",Астана
371,Юрист начального уровня,от 180 000 ₸ на руки,Без опыта,ТОО Коллекторское агентство Эксперт,Алматы
372,Требуется руководитель филиала юридической компании по юридическим услугам с опытом работы,200 000 – 1 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО QAZ LEGAL ELITE,Шымкент
373,Юрисконсульт филиала «КазАгроФинанс» по г. Шымкент и Туркестанской области,,Опыт 3-6 лет,"КазАгроФинанс, АО",Шымкент
374,Senior Lawyer,,Опыт 3-6 лет,ТОО Universal Еnergy (Qazaqstan) (Юниверсал Энерджи (Казахстан)),Алматы
375,Юрист Управления правовой экспертизы кредитных проектов,,Опыт 1-3 года,АО Jusan Bank,Алматы
376,Корпоративный секретарь,до 400 000 ₸ до вычета налогов,Опыт 1-3 года,DBA UrAsia Energy Holdings Ltd – Kazakhstan Branch,Алматы
377,Менеджер по сопровождению клиентов,200 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Yourist Consulting Group,Астана
378,Агент по недвижимости,500 000 – 1 300 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
379,Менеджер по сопровождению сделок,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО ЦАН РИЭЛТ,Астана
380,Менеджер отдела продаж,200 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Yourist Consulting Group,Астана
381,Менеджер по работе с клиентами,от 370 000 ₸ на руки,Без опыта,ИП Юридическая Точка,Актобе
382,Менеджер по недвижимости,500 000 – 900 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
383,Главный юрисконсульт Отдела юридической службы,,Опыт 3-6 лет,АО Народный банк Казахстана,Алматы
384,Менеджер по продажам коммерческой недвижимости,500 000 – 2 000 000 ₸ на руки,Без опыта,ТОО Этажи,Алматы
385,Специалист по продаже недвижимости,420 000 – 2 000 000 ₸ на руки,Без опыта,ТОО Этажи,Астана
386,Бухгалтер,350 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО Big Business Consulting,Алматы
387,Региональный директор,,Опыт 3-6 лет,City Business School RUS,Астана
388,Менеджер по работе с клиентами,от 600 000 ₸ на руки,Без опыта,ТОО Перспектива 24,Усть-Каменогорск
389,Менеджер в офис,от 600 000 ₸ на руки,Без опыта,ТОО Перспектива 24,Усть-Каменогорск
390,Риэлтор по Элитной Недвижимости,600 000 – 2 200 000 ₸ на руки,Без опыта,ТОО Этажи,Астана
391,Личный ассистент руководителя,от 800 000 ₸ на руки,Опыт 3-6 лет,Assistant HR Agency,Алматы
392,Менеджер по продажам с доходом от 500 000 тенге,500 000 – 3 000 000 ₸ на руки,Без опыта,ТОО АГЕНТСТВО НЕДВИЖИМОСТИ МЕЧТА,Алматы
393,Юрист/Главный специалист Отдела по претензионно-исковой работе,,Опыт 3-6 лет,"АО Страховая компания Халык, ДО Народного Банка Казахстана",Алматы
394,Начинающий агент по недвижимости,300 000 – 1 500 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
395,Менеджер по развитию клиентов,120 000 – 200 000 ₸ на руки,Без опыта,Частная компания “Automated Communication Solutions Ltd.”,Кызылорда
396,Специалист по работе с физическими лицами,300 000 – 320 000 ₸ до вычета налогов,Без опыта,ТОО Тазалык-2012,Костанай
397,Менеджер в Международную компанию,400 000 – 3 000 000 ₸ на руки,Без опыта,ТОО Перспектива 24,Усть-Каменогорск
398,Начинающий менеджер по сопровождению сделок/кредитный специалист/Шахтинск,100 000 – 500 000 ₸ до вычета налогов,Без опыта,ТОО ЦАН РИЭЛТ,Шахтинск
399,Ведущий юрист департамента по взысканию проблемных кредитов,,Опыт 1-3 года,АО Jusan Bank,Караганда
400,Начинающий агент по недвижимости,300 000 – 1 000 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Караганда
401,Менеджер по работе с клиентами,500 000 – 800 000 ₸ на руки,Без опыта,ТОО Этажи,Астана
402,"Специалист по открытию банковских счетов в ОАЭ, СНГ и других странах",1 000 – 2 500 $ до вычета налогов,Опыт 1-3 года,UPPERCASE UAE,Астана
403,Финансовый менеджер-аналитик in-house,,Опыт 3-6 лет,UPPERCASE UAE,Алматы
404,Персональный ассистент (помощник) руководителя,250 000 – 350 000 ₸ до вычета налогов,Без опыта,ТОО KazVgrOup,Алматы
405,Менеджер по развитию клиентов,120 000 – 200 000 ₸ на руки,Без опыта,Частная компания “Automated Communication Solutions Ltd.”,Талдыкорган
406,Руководитель отдела продаж,от 400 000 ₸ на руки,Опыт 1-3 года,ЭТАЖИ (ИП Привальцев А.А.),Кокшетау
407,Менеджер по работе с клиентами в учебный центр,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Kemenger Education,Алматы
408,Офицер по соблюдению нормативных требований,,Опыт 1-3 года,MIRA TECH L.L.C,Алматы
409,Бухгалтер,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО INDEPENDENT LAWYERS GROUP,Алматы
410,Legal counsel (Almaty) (Юрист международник) (Работа в офисе) больше 1000 000 на руки,,Опыт 3-6 лет,ТОО АВТО-ЕВРО,Алматы
411,Специалист,125 000 – 220 000 ₸ на руки,Без опыта,ТОО INDEPENDENT LAWYERS GROUP,Алматы
412,Специалист по работе с клиентами по регистрации виз и Mainland в ОАЭ,700 – 1 000 $ до вычета налогов,Опыт 1-3 года,UPPERCASE UAE,Астана
413,Руководитель отдела продаж в издательство,до 1 000 000 ₸ до вычета налогов,Опыт 3-6 лет,"ТОО EDUstream, ТОО",Алматы
414,Финансовый директор группы компаний (опыт в рознице),от 1 500 000 ₸ на руки,Опыт более 6 лет,ТОО SAMRUK Trade,Алматы
